volcano_number,volcano_name,primary_volcano_type,last_eruption_year,country,region,latitude,longitude,elevation,eruption_number,vei
311190,Amukta,Stratovolcano,1997,United States,Alaska,52.5,-171.252,1066,19788,1.0
311190,Amukta,Stratovolcano,1997,United States,Alaska,52.5,-171.252,1066,19787,3.0
311190,Amukta,Stratovolcano,1997,United States,Alaska,52.5,-171.252,1066,19784,3.0
284200,Anatahan,Stratovolcano,2008,United States,"Japan, Taiwan, Marianas",16.35,145.67,790,18538,2.0
284200,Anatahan,Stratovolcano,2008,United States,"Japan, Taiwan, Marianas",16.35,145.67,790,18537,2.0
284200,Anatahan,Stratovolcano,2008,United States,"Japan, Taiwan, Marianas",16.35,145.67,790,18536,3.0
284200,Anatahan,Stratovolcano,2008,United States,"Japan, Taiwan, Marianas",16.35,145.67,790,18535,3.0
312090,Aniakchak,Caldera,1931,United States,Alaska,56.88,-158.17,1341,20192,4.0
312090,Aniakchak,Caldera,1931,United States,Alaska,56.88,-158.17,1341,20191,4.0
312090,Aniakchak,Caldera,1931,United States,Alaska,56.88,-158.17,1341,20186,0.0
312090,Aniakchak,Caldera,1931,United States,Alaska,56.88,-158.17,1341,20182,6.0
312090,Aniakchak,Caldera,1931,United States,Alaska,56.88,-158.17,1341,20180,6.0
357153,Antillanca Volcanic Complex,Stratovolcano(es),-230,Chile,South America,-40.783,-72.15,1979,12191,5.0
357153,Antillanca Volcanic Complex,Stratovolcano(es),-230,Chile,South America,-40.783,-72.15,1979,12190,5.0
352030,Antisana,Stratovolcano,1802,Ecuador,South America,-0.481,-78.141,5753,11427,2.0
352030,Antisana,Stratovolcano,1802,Ecuador,South America,-0.481,-78.141,5753,11425,2.0
352030,Antisana,Stratovolcano,1802,Ecuador,South America,-0.481,-78.141,5753,11505,0.0
357080,Antuco,Stratovolcano,1869,Chile,South America,-37.406,-71.349,2979,19911,2.0
357080,Antuco,Stratovolcano,1869,Chile,South America,-37.406,-71.349,2979,19910,2.0
357080,Antuco,Stratovolcano,1869,Chile,South America,-37.406,-71.349,2979,19908,0.0
357080,Antuco,Stratovolcano,1869,Chile,South America,-37.406,-71.349,2979,19907,3.0
357080,Antuco,Stratovolcano,1869,Chile,South America,-37.406,-71.349,2979,19906,2.0
357080,Antuco,Stratovolcano,1869,Chile,South America,-37.406,-71.349,2979,19905,2.0
357080,Antuco,Stratovolcano,1869,Chile,South America,-37.406,-71.349,2979,19904,2.0
357080,Antuco,Stratovolcano,1869,Chile,South America,-37.406,-71.349,2979,19903,2.0
357080,Antuco,Stratovolcano,1869,Chile,South America,-37.406,-71.349,2979,19902,1.0
357080,Antuco,Stratovolcano,1869,Chile,South America,-37.406,-71.349,2979,19901,2.0
357080,Antuco,Stratovolcano,1869,Chile,South America,-37.406,-71.349,2979,11996,3.0
357080,Antuco,Stratovolcano,1869,Chile,South America,-37.406,-71.349,2979,11995,2.0
284060,Aogashima,Stratovolcano,1785,Japan,"Japan, Taiwan, Marianas",32.458,139.759,423,18308,3.0
284060,Aogashima,Stratovolcano,1785,Japan,"Japan, Taiwan, Marianas",32.458,139.759,423,18307,2.0
284060,Aogashima,Stratovolcano,1785,Japan,"Japan, Taiwan, Marianas",32.458,139.759,423,18306,3.0
284060,Aogashima,Stratovolcano,1785,Japan,"Japan, Taiwan, Marianas",32.458,139.759,423,18305,4.0
284060,Aogashima,Stratovolcano,1785,Japan,"Japan, Taiwan, Marianas",32.458,139.759,423,18302,2.0
358024,Apagado,Pyroclastic cone,-590,Chile,South America,-41.88,-72.58,1210,20850,4.0
344091,Apoyeque,Pyroclastic shield,-50,Nicaragua,México and Central America,12.242,-86.342,518,10977,6.0
344091,Apoyeque,Pyroclastic shield,-50,Nicaragua,México and Central America,12.242,-86.342,518,10976,4.0
344091,Apoyeque,Pyroclastic shield,-50,Nicaragua,México and Central America,12.242,-86.342,518,10975,5.0
344091,Apoyeque,Pyroclastic shield,-50,Nicaragua,México and Central America,12.242,-86.342,518,10974,5.0
355160,Aracar,Stratovolcano,Unknown,Argentina,South America,-24.29,-67.783,6095,11884,2.0
213040,Ararat,Stratovolcano,1840,Turkey,Mediterranean and Western Asia,39.7,44.3,5165,13539,3.0
221126,Ardoukoba,Fissure vent(s),1978,Djibouti,Africa and Red Sea,11.58,42.47,298,13946,1.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11134,3.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11133,2.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11132,2.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11131,0.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11130,2.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11129,4.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11128,4.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11127,4.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11126,4.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11125,4.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11124,4.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11123,4.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11122,4.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11121,4.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11120,4.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11119,4.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11118,0.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11117,4.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11116,4.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11115,4.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11113,4.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11112,4.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11110,4.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11109,4.0
345033,Arenal,Stratovolcano,2010,Costa Rica,México and Central America,10.463,-84.703,1670,11107,4.0
231090,"Arhab, Harra of",Volcanic field,500,Yemen,Middle East and Indian Ocean,15.63,44.08,3100,14157,0.0
231090,"Arhab, Harra of",Volcanic field,500,Yemen,Middle East and Indian Ocean,15.63,44.08,3100,14156,2.0
263290,Arjuno-Welirang,Stratovolcano,1952,Indonesia,Indonesia,-7.733,112.575,3339,15961,0.0
263290,Arjuno-Welirang,Stratovolcano,1952,Indonesia,Indonesia,-7.733,112.575,3339,15960,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,21081,1.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17812,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17811,1.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17810,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17809,1.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17808,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17807,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17806,1.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17805,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17804,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17803,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17802,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17801,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17799,3.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17798,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17797,1.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17796,1.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17795,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17794,1.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17793,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17792,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17791,1.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17790,3.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17789,1.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17788,1.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17787,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17786,3.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17785,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17784,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17783,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17782,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17781,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17780,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17779,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17777,1.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17776,1.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17775,1.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17774,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17773,1.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17772,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17771,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17770,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17769,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17768,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17766,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17765,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17764,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17763,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17762,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17761,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17760,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17759,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17756,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17755,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17754,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17753,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17752,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17751,3.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17750,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17749,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17748,4.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17746,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17745,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17743,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17742,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17741,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17740,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17739,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17738,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17737,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17736,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17735,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17734,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17733,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17732,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17731,1.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17730,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17728,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17727,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17726,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17725,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17724,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17723,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17722,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17721,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17720,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17719,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17718,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17717,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17716,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17715,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17714,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17713,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17712,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17711,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17710,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17709,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17708,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17574,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17707,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17706,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17705,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17704,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17703,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17702,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17701,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17700,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17699,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17698,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17697,3.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17696,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17695,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17694,3.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17693,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17692,3.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17691,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17690,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17689,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17688,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17685,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17684,2.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17681,3.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17679,5.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17677,3.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17676,4.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17674,4.0
283110,Asamayama,Complex,2019,Japan,"Japan, Taiwan, Marianas",36.406,138.523,2568,17673,3.0
385050,Ascension,Stratovolcano,1508,United Kingdom,Atlantic Ocean,-7.95,-14.37,858,22300,0.0
385050,Ascension,Stratovolcano,1508,United Kingdom,Atlantic Ocean,-7.95,-14.37,858,22301,0.0
385050,Ascension,Stratovolcano,1508,United Kingdom,Atlantic Ocean,-7.95,-14.37,858,22302,0.0
373060,Askja,Stratovolcano,1961,Iceland,Iceland and Arctic Ocean,65.033,-16.783,1080,12919,2.0
373060,Askja,Stratovolcano,1961,Iceland,Iceland and Arctic Ocean,65.033,-16.783,1080,12918,2.0
373060,Askja,Stratovolcano,1961,Iceland,Iceland and Arctic Ocean,65.033,-16.783,1080,12917,2.0
373060,Askja,Stratovolcano,1961,Iceland,Iceland and Arctic Ocean,65.033,-16.783,1080,12916,0.0
373060,Askja,Stratovolcano,1961,Iceland,Iceland and Arctic Ocean,65.033,-16.783,1080,12915,0.0
373060,Askja,Stratovolcano,1961,Iceland,Iceland and Arctic Ocean,65.033,-16.783,1080,12914,0.0
373060,Askja,Stratovolcano,1961,Iceland,Iceland and Arctic Ocean,65.033,-16.783,1080,12913,0.0
373060,Askja,Stratovolcano,1961,Iceland,Iceland and Arctic Ocean,65.033,-16.783,1080,12912,2.0
373060,Askja,Stratovolcano,1961,Iceland,Iceland and Arctic Ocean,65.033,-16.783,1080,12911,5.0
373060,Askja,Stratovolcano,1961,Iceland,Iceland and Arctic Ocean,65.033,-16.783,1080,12908,0.0
373060,Askja,Stratovolcano,1961,Iceland,Iceland and Arctic Ocean,65.033,-16.783,1080,12907,1.0
373060,Askja,Stratovolcano,1961,Iceland,Iceland and Arctic Ocean,65.033,-16.783,1080,12906,0.0
373060,Askja,Stratovolcano,1961,Iceland,Iceland and Arctic Ocean,65.033,-16.783,1080,12905,0.0
373060,Askja,Stratovolcano,1961,Iceland,Iceland and Arctic Ocean,65.033,-16.783,1080,12904,5.0
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",32.884,131.104,1592,22174,3.0
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",32.884,131.104,1592,20960,2.0
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",32.884,131.104,1592,20935,1.0
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",32.884,131.104,1592,20753,1.0
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",32.884,131.104,1592,17351,1.0
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",32.884,131.104,1592,17350,1.0
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",32.884,131.104,1592,17349,1.0
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",32.884,131.104,1592,17348,1.0
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",32.884,131.104,1592,17347,2.0
282110,Asosan,Caldera,2020,Japan,"Japan, Taiwan, Marianas",32.884,131.104,1592,17346,2.0
